Entity,Code,Year,Renewables per capita (kWh)
India,IND,2005,0.252272
India,IND,2006,0.29296
India,IND,2007,0.318684
India,IND,2008,0.305984
India,IND,2009,0.289571
India,IND,2010,0.30134500000000003
India,IND,2011,0.360518
India,IND,2012,0.336762
India,IND,2013,0.37617700000000004
India,IND,2014,0.397351
India,IND,2015,0.38399700000000003
India,IND,2016,0.39676100000000003
India,IND,2017,0.4398
India,IND,2018,0.483233
India,IND,2019,0.538772
Indonesia,IDN,1965,0.050565
Indonesia,IDN,1966,0.063987
Indonesia,IDN,1967,0.069923
Indonesia,IDN,1968,0.08407500000000001
Indonesia,IDN,1969,0.085569
Indonesia,IDN,1970,0.101273
Indonesia,IDN,1971,0.032492
Indonesia,IDN,1972,0.028302
Indonesia,IDN,1973,0.034792000000000003
Indonesia,IDN,1974,0.037573
Indonesia,IDN,1975,0.038421
Indonesia,IDN,1976,0.021992
Indonesia,IDN,1977,0.035681
Indonesia,IDN,1978,0.02488
Indonesia,IDN,1979,0.027023000000000002
Indonesia,IDN,1980,0.023895
Indonesia,IDN,1981,0.023261
Indonesia,IDN,1982,0.024796
Indonesia,IDN,1983,0.036438000000000005
Indonesia,IDN,1984,0.038912999999999996
Indonesia,IDN,1985,0.046579999999999996
Indonesia,IDN,1986,0.073493
Indonesia,IDN,1987,0.074142
Indonesia,IDN,1988,0.07991100000000001
Indonesia,IDN,1989,0.097887
Indonesia,IDN,1990,0.116675
Indonesia,IDN,1991,0.12731699999999999
Indonesia,IDN,1992,0.158778
Indonesia,IDN,1993,0.1453
Indonesia,IDN,1994,0.137328
Indonesia,IDN,1995,0.148184
Indonesia,IDN,1996,0.155177
Indonesia,IDN,1997,0.117698
Indonesia,IDN,1998,0.184308
Indonesia,IDN,1999,0.190682
Indonesia,IDN,2000,0.19552699999999998
Indonesia,IDN,2001,0.22767099999999998
Indonesia,IDN,2002,0.20406200000000002
Indonesia,IDN,2003,0.190449
Indonesia,IDN,2004,0.198093
Indonesia,IDN,2005,0.206119
Indonesia,IDN,2006,0.190041
Indonesia,IDN,2007,0.211243
Indonesia,IDN,2008,0.224298
Indonesia,IDN,2009,0.235594
Indonesia,IDN,2010,0.298076
Indonesia,IDN,2011,0.24497200000000002
Indonesia,IDN,2012,0.256406
Indonesia,IDN,2013,0.30682600000000004
Indonesia,IDN,2014,0.31876299999999996
Indonesia,IDN,2015,0.26772199999999996
Indonesia,IDN,2016,0.390277
Indonesia,IDN,2017,0.388507
Indonesia,IDN,2018,0.419524
Indonesia,IDN,2019,0.557044
Iran,IRN,1965,0.191361
Iran,IRN,1966,0.20025800000000002
Iran,IRN,1967,0.209904
Iran,IRN,1968,0.21979200000000002
Iran,IRN,1969,0.230357
Iran,IRN,1970,0.241527
Iran,IRN,1971,0.2528
Iran,IRN,1972,0.323281
Iran,IRN,1973,0.266527
Iran,IRN,1974,0.28541000000000005
Iran,IRN,1975,0.291056
Iran,IRN,1976,0.315873
Iran,IRN,1977,0.31639999999999996
Iran,IRN,1978,0.479629
Iran,IRN,1979,0.40154500000000004
Iran,IRN,1980,0.401158
Iran,IRN,1981,0.421114
Iran,IRN,1982,0.424265
Iran,IRN,1983,0.398354
Iran,IRN,1984,0.35743400000000003
Iran,IRN,1985,0.346086
Iran,IRN,1986,0.397551
Iran,IRN,1987,0.42409500000000006
Iran,IRN,1988,0.431554
Iran,IRN,1989,0.341104
Iran,IRN,1990,0.363744
Iran,IRN,1991,0.270029
Iran,IRN,1992,0.434956
Iran,IRN,1993,0.48989299999999997
Iran,IRN,1994,0.316145
Iran,IRN,1995,0.37627499999999997
Iran,IRN,1996,0.393023
Iran,IRN,1997,0.261385
Iran,IRN,1998,0.32514299999999996
Iran,IRN,1999,0.221962
Iran,IRN,2000,0.161592
Iran,IRN,2001,0.172593
Iran,IRN,2002,0.327733
Iran,IRN,2003,0.384545
Iran,IRN,2004,0.470306
Iran,IRN,2005,0.559818
Iran,IRN,2006,0.705959
Iran,IRN,2007,0.673968
Iran,IRN,2008,0.279418
Iran,IRN,2009,0.250068
Iran,IRN,2010,0.37015600000000004
Iran,IRN,2011,0.37917
Iran,IRN,2012,0.434053
Iran,IRN,2013,0.49728300000000003
Iran,IRN,2014,0.484534
Iran,IRN,2015,0.435486
Iran,IRN,2016,0.496647
Iran,IRN,2017,0.5469080000000001
Iran,IRN,2018,0.361036
Iran,IRN,2019,0.881481
Iraq,IRQ,1965,0.02345
Iraq,IRQ,1966,0.0298
Iraq,IRQ,1967,0.03293
Iraq,IRQ,1968,0.038442000000000004
Iraq,IRQ,1969,0.040979999999999996
Iraq,IRQ,1970,0.048273
Iraq,IRQ,1971,0.054168999999999995
Iraq,IRQ,1972,0.052411
Iraq,IRQ,1973,0.07356
Iraq,IRQ,1974,0.098224
Iraq,IRQ,1975,0.10959
Iraq,IRQ,1976,0.105643
Iraq,IRQ,1977,0.126161
Iraq,IRQ,1978,0.152917
Iraq,IRQ,1979,0.21620599999999998
Iraq,IRQ,1980,0.14038399999999998
Iraq,IRQ,1981,0.12065300000000001
Iraq,IRQ,1982,0.115484
Iraq,IRQ,1983,0.11249100000000001
Iraq,IRQ,1984,0.11155
Iraq,IRQ,1985,0.10892600000000001
Iraq,IRQ,1986,0.104756
Iraq,IRQ,1987,0.444253
Iraq,IRQ,1988,0.43476
Iraq,IRQ,1989,0.424962
Iraq,IRQ,1990,0.7415700000000001
Iraq,IRQ,1991,0.333101
Iraq,IRQ,1992,0.787775
Iraq,IRQ,1993,0.902977
Iraq,IRQ,1994,0.8882190000000001
Iraq,IRQ,1995,0.9815370000000001
Iraq,IRQ,1996,0.8673460000000001
Iraq,IRQ,1997,0.856144
Iraq,IRQ,1998,0.7784869999999999
Iraq,IRQ,1999,0.43357
Iraq,IRQ,2000,0.377878
Iraq,IRQ,2001,0.421919
Iraq,IRQ,2002,0.501498
Iraq,IRQ,2003,0.505236
Iraq,IRQ,2004,0.591514
Iraq,IRQ,2005,0.48895900000000003
Iraq,IRQ,2006,0.486013
Iraq,IRQ,2007,0.43457
Iraq,IRQ,2008,0.272664
Iraq,IRQ,2009,0.256271
Iraq,IRQ,2010,0.316919
Iraq,IRQ,2011,0.28672800000000004
Iraq,IRQ,2012,0.35513900000000004
Iraq,IRQ,2013,0.35944099999999995
Iraq,IRQ,2014,0.21391300000000002
Iraq,IRQ,2015,0.185148
Iraq,IRQ,2016,0.235505
Iraq,IRQ,2017,0.148683
Iraq,IRQ,2018,0.12125
Iraq,IRQ,2019,0.159691
Ireland,IRL,1965,0.926612
Ireland,IRL,1966,0.8318540000000001
Ireland,IRL,1967,0.7832340000000001
Ireland,IRL,1968,0.745253
Ireland,IRL,1969,0.5606660000000001
Ireland,IRL,1970,0.766535
Ireland,IRL,1971,0.438935
Ireland,IRL,1972,0.638108
Ireland,IRL,1973,0.5856319999999999
Ireland,IRL,1974,0.7120839999999999
Ireland,IRL,1975,0.463421
Ireland,IRL,1976,0.516484
Ireland,IRL,1977,0.6375449999999999
Ireland,IRL,1978,0.588444
Ireland,IRL,1979,0.6863239999999999
Ireland,IRL,1980,0.68715
Ireland,IRL,1981,0.698601
Ireland,IRL,1982,0.645363
Ireland,IRL,1983,0.622154
Ireland,IRL,1984,0.5447350000000001
Ireland,IRL,1985,0.66249
Ireland,IRL,1986,0.725865
Ireland,IRL,1987,0.542102
Ireland,IRL,1988,0.6898970000000001
Ireland,IRL,1989,0.552232
Ireland,IRL,1990,0.551442
Ireland,IRL,1991,0.589035
Ireland,IRL,1992,0.646838
Ireland,IRL,1993,0.610847
Ireland,IRL,1994,0.7310380000000001
Ireland,IRL,1995,0.563755
Ireland,IRL,1996,0.5854880000000001
Ireland,IRL,1997,0.615527
Ireland,IRL,1998,0.881272
Ireland,IRL,1999,0.836871
Ireland,IRL,2000,0.8701660000000001
Ireland,IRL,2001,0.737759
Ireland,IRL,2002,0.968999
Ireland,IRL,2003,0.779042
Ireland,IRL,2004,0.930001
Ireland,IRL,2005,1.217073
Ireland,IRL,2006,1.563634
Ireland,IRL,2007,1.716791
Ireland,IRL,2008,2.144615
Ireland,IRL,2009,2.398327
Ireland,IRL,2010,2.135547
Ireland,IRL,2011,3.061908
Ireland,IRL,2012,2.9365900000000003
Ireland,IRL,2013,3.1197130000000004
Ireland,IRL,2014,3.512846
Ireland,IRL,2015,4.273479
Ireland,IRL,2016,4.025154
Ireland,IRL,2017,4.669149000000001
Ireland,IRL,2018,5.257814000000001
Ireland,IRL,2019,5.830545
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0014730000000000001
Israel,ISR,1982,0.001448
Israel,ISR,1983,0.000712
Israel,ISR,1984,0.0014
Israel,ISR,1985,0.001377
Israel,ISR,1986,0.004064
Israel,ISR,1987,0.006666000000000001
Israel,ISR,1988,0.006548
Israel,ISR,1989,0.001923
Israel,ISR,1990,0.0018740000000000002
Israel,ISR,1991,0.0036320000000000002
Israel,ISR,1992,0.016948
Israel,ISR,1993,0.014653000000000001
Israel,ISR,1994,0.012513
Israel,ISR,1995,0.013175000000000001
Israel,ISR,1996,0.012291
Israel,ISR,1997,0.012474
Israel,ISR,1998,0.012185000000000001
Israel,ISR,1999,0.015737
Israel,ISR,2000,0.014482
Israel,ISR,2001,0.009106999999999999
Israel,ISR,2002,0.014223000000000001
Israel,ISR,2003,0.01866
Israel,ISR,2004,0.016504
Israel,ISR,2005,0.016068000000000002
Israel,ISR,2006,0.010002
Israel,ISR,2007,0.009311
Israel,ISR,2008,0.012031
Israel,ISR,2009,0.036122999999999995
Israel,ISR,2010,0.060339
Israel,ISR,2011,0.104185
Israel,ISR,2012,0.163712
Israel,ISR,2013,0.188932
Israel,ISR,2014,0.298462
Israel,ISR,2015,0.399378
Israel,ISR,2016,0.528048
Israel,ISR,2017,0.512676
Israel,ISR,2018,0.5224880000000001
Israel,ISR,2019,0.845189
Italy,ITA,1965,2.435536
Italy,ITA,1966,2.5114360000000002
Italy,ITA,1967,2.427174
Italy,ITA,1968,2.4357330000000004
Italy,ITA,1969,2.3504650000000002
Italy,ITA,1970,2.3149119999999996
Italy,ITA,1971,2.231337
Italy,ITA,1972,2.3117020000000004
Italy,ITA,1973,2.103869
Italy,ITA,1974,2.124857
Italy,ITA,1975,2.262183
Italy,ITA,1976,2.150081
Italy,ITA,1977,2.732511
Italy,ITA,1978,2.446018
Italy,ITA,1979,2.461029
Italy,ITA,1980,2.42556
Italy,ITA,1981,2.286083
Italy,ITA,1982,2.205845
Italy,ITA,1983,2.194135
Italy,ITA,1984,2.240914
Italy,ITA,1985,2.161455
Italy,ITA,1986,2.173955
Italy,ITA,1987,2.104872
Italy,ITA,1988,2.166131
Italy,ITA,1989,1.814771
Italy,ITA,1990,1.699492
Italy,ITA,1991,2.215824
Italy,ITA,1992,2.224699
Italy,ITA,1993,2.196215
Italy,ITA,1994,2.3420720000000004
Italy,ITA,1995,2.014206
Italy,ITA,1996,2.2499540000000002
Italy,ITA,1997,2.2555549999999998
Italy,ITA,1998,2.275221
Italy,ITA,1999,2.515917
Italy,ITA,2000,2.493005
Italy,ITA,2001,2.637076
Italy,ITA,2002,2.316763
Italy,ITA,2003,2.218013
Italy,ITA,2004,2.564076
Italy,ITA,2005,2.2687950000000003
Italy,ITA,2006,2.349101
Italy,ITA,2007,2.19106
Italy,ITA,2008,2.7417890000000003
Italy,ITA,2009,3.2927350000000004
Italy,ITA,2010,3.650998
Italy,ITA,2011,3.871756
Italy,ITA,2012,4.260053
Italy,ITA,2013,5.010942
Italy,ITA,2014,5.2916229999999995
Italy,ITA,2015,4.743923
Italy,ITA,2016,4.656562
Italy,ITA,2017,4.463296000000001
Italy,ITA,2018,4.883847
Italy,ITA,2019,4.762984
Japan,JPN,1965,2.146391
Japan,JPN,1966,2.2131089999999998
Japan,JPN,1967,1.888644
Japan,JPN,1968,1.997845
Japan,JPN,1969,2.022356
Japan,JPN,1970,2.002485
Japan,JPN,1971,2.2037970000000002
Japan,JPN,1972,2.195669
Japan,JPN,1973,1.700008
Japan,JPN,1974,2.076337
Japan,JPN,1975,2.0703560000000003
Japan,JPN,1976,2.051528
Japan,JPN,1977,1.7780660000000001
Japan,JPN,1978,1.698963
Japan,JPN,1979,1.945298
Japan,JPN,1980,2.1074
Japan,JPN,1981,2.075867
Japan,JPN,1982,2.124513
Japan,JPN,1983,2.198255
Japan,JPN,1984,1.919318
Japan,JPN,1985,2.178172
Japan,JPN,1986,2.1454079999999998
Japan,JPN,1987,2.021825
Japan,JPN,1988,2.388766
Japan,JPN,1989,2.43585
Japan,JPN,1990,2.1917060000000004
Japan,JPN,1991,2.358386
Japan,JPN,1992,2.0369770000000003
Japan,JPN,1993,2.3017130000000003
Japan,JPN,1994,1.7180730000000002
Japan,JPN,1995,2.047171
Japan,JPN,1996,2.028371
Japan,JPN,1997,2.254195
Japan,JPN,1998,2.303259
Japan,JPN,1999,2.193261
Japan,JPN,2000,2.200724
Japan,JPN,2001,2.12452
Japan,JPN,2002,2.114922
Japan,JPN,2003,2.385596
Japan,JPN,2004,2.373987
Japan,JPN,2005,2.154558
Japan,JPN,2006,2.382454
Japan,JPN,2007,2.103606
Japan,JPN,2008,2.094658
Japan,JPN,2009,1.9849100000000002
Japan,JPN,2010,2.3983339999999997
Japan,JPN,2011,2.288779
Japan,JPN,2012,2.232896
Japan,JPN,2013,2.405333
Japan,JPN,2014,2.658675
Japan,JPN,2015,3.044241
Japan,JPN,2016,2.797594
Japan,JPN,2017,3.1586770000000004
Japan,JPN,2018,3.4734360000000004
Japan,JPN,2019,3.807995
Kazakhstan,KAZ,1985,0.923883
Kazakhstan,KAZ,1986,0.837871
Kazakhstan,KAZ,1987,0.992713
Kazakhstan,KAZ,1988,1.198372
Kazakhstan,KAZ,1989,1.2406199999999998
Kazakhstan,KAZ,1990,1.248848
Kazakhstan,KAZ,1991,1.2215239999999998
Kazakhstan,KAZ,1992,1.169861
Kazakhstan,KAZ,1993,1.309665
Kazakhstan,KAZ,1994,1.59139
Kazakhstan,KAZ,1995,1.461057
Kazakhstan,KAZ,1996,1.302706
Kazakhstan,KAZ,1997,1.1718030000000002
Kazakhstan,KAZ,1998,1.1229980000000002
Kazakhstan,KAZ,1999,1.133969
Kazakhstan,KAZ,2000,1.401836
Kazakhstan,KAZ,2001,1.4957650000000002
Kazakhstan,KAZ,2002,1.6275760000000001
Kazakhstan,KAZ,2003,1.556051
Kazakhstan,KAZ,2004,1.430129
Kazakhstan,KAZ,2005,1.371913
Kazakhstan,KAZ,2006,1.335202
Kazakhstan,KAZ,2007,1.382328
Kazakhstan,KAZ,2008,1.241465
Kazakhstan,KAZ,2009,1.124917
Kazakhstan,KAZ,2010,1.287001
Kazakhstan,KAZ,2011,1.2388420000000002
Kazakhstan,KAZ,2012,1.174706
Kazakhstan,KAZ,2013,1.163297
Kazakhstan,KAZ,2014,1.217424
Kazakhstan,KAZ,2015,1.360124
Kazakhstan,KAZ,2016,1.690447
Kazakhstan,KAZ,2017,1.61017
Kazakhstan,KAZ,2018,1.479473
Kazakhstan,KAZ,2019,1.438711
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.000132
Kuwait,KWT,2014,0.00226
Kuwait,KWT,2015,0.003357
Kuwait,KWT,2016,0.031023000000000002
Kuwait,KWT,2017,0.040886000000000006
Kuwait,KWT,2018,0.049984
Kuwait,KWT,2019,0.094099
Latvia,LVA,1985,3.205775
Latvia,LVA,1986,3.2034920000000002
Latvia,LVA,1987,3.9113490000000004
Latvia,LVA,1988,3.145466
Latvia,LVA,1989,3.760253
Latvia,LVA,1990,4.688025
Latvia,LVA,1991,3.434213
Latvia,LVA,1992,2.6728180000000004
Latvia,LVA,1993,3.0928750000000003
Latvia,LVA,1994,3.608712
Latvia,LVA,1995,3.252927
Latvia,LVA,1996,2.085296
Latvia,LVA,1997,3.346245
Latvia,LVA,1998,4.933959
Latvia,LVA,1999,3.182681
Latvia,LVA,2000,3.290458
Latvia,LVA,2001,3.3212840000000003
Latvia,LVA,2002,2.9205810000000003
Latvia,LVA,2003,2.762167
Latvia,LVA,2004,3.7962260000000003
Latvia,LVA,2005,4.079008
Latvia,LVA,2006,3.348105
Latvia,LVA,2007,3.417598
Latvia,LVA,2008,3.905522
Latvia,LVA,2009,4.345524
Latvia,LVA,2010,4.472755
Latvia,LVA,2011,3.809479
Latvia,LVA,2012,5.099481
Latvia,LVA,2013,4.423399000000001
Latvia,LVA,2014,3.480775
Latvia,LVA,2015,3.52521
Latvia,LVA,2016,4.4364110000000005
Latvia,LVA,2017,6.998596
Latvia,LVA,2018,4.510034
Latvia,LVA,2019,4.206245
Lithuania,LTU,1985,0.306731
Lithuania,LTU,1986,0.297168
Lithuania,LTU,1987,0.277541
Lithuania,LTU,1988,0.291969
Lithuania,LTU,1989,0.28998700000000005
Lithuania,LTU,1990,0.311147
Lithuania,LTU,1991,0.25396
Lithuania,LTU,1992,0.234243
Lithuania,LTU,1993,0.297376
Lithuania,LTU,1994,0.344082
Lithuania,LTU,1995,0.285666
Lithuania,LTU,1996,0.25126400000000004
Lithuania,LTU,1997,0.22889500000000002
Lithuania,LTU,1998,0.325832
Lithuania,LTU,1999,0.325872
Lithuania,LTU,2000,0.26913200000000004
Lithuania,LTU,2001,0.260166
Lithuania,LTU,2002,0.284302
Lithuania,LTU,2003,0.265015
Lithuania,LTU,2004,0.34243900000000005
Lithuania,LTU,2005,0.36961700000000003
Lithuania,LTU,2006,0.35267200000000004
Lithuania,LTU,2007,0.4733
Lithuania,LTU,2008,0.494594
Lithuania,LTU,2009,0.566607
Lithuania,LTU,2010,0.760342
Lithuania,LTU,2011,0.93471
Lithuania,LTU,2012,1.000115
Lithuania,LTU,2013,1.2981600000000002
Lithuania,LTU,2014,1.293528
Lithuania,LTU,2015,1.449265
Lithuania,LTU,2016,1.8174400000000002
Lithuania,LTU,2017,2.228736
Lithuania,LTU,2018,1.9033
Lithuania,LTU,2019,2.188223
Luxembourg,LUX,1965,0.7273740000000001
Luxembourg,LUX,1966,0.650595
Luxembourg,LUX,1967,0.7298490000000001
Luxembourg,LUX,1968,0.7410059999999999
Luxembourg,LUX,1969,0.641001
Luxembourg,LUX,1970,0.7043630000000001
Luxembourg,LUX,1971,0.395793
Luxembourg,LUX,1972,0.462657
Luxembourg,LUX,1973,0.404957
Luxembourg,LUX,1974,0.5930599999999999
Luxembourg,LUX,1975,0.508043
Luxembourg,LUX,1976,0.317414
Luxembourg,LUX,1977,0.7089529999999999
Luxembourg,LUX,1978,0.691021
Luxembourg,LUX,1979,0.7472920000000001
Luxembourg,LUX,1980,0.7726040000000001
Luxembourg,LUX,1981,0.8386760000000001
Luxembourg,LUX,1982,0.7600460000000001
Luxembourg,LUX,1983,0.7437830000000001
Luxembourg,LUX,1984,0.7962060000000001
Luxembourg,LUX,1985,0.663117
Luxembourg,LUX,1986,0.7760549999999999
Luxembourg,LUX,1987,0.914054
Luxembourg,LUX,1988,0.8539070000000001
Luxembourg,LUX,1989,0.654498
Luxembourg,LUX,1990,0.5999500000000001
Luxembourg,LUX,1991,0.705067
Luxembourg,LUX,1992,0.580918
Luxembourg,LUX,1993,0.5717329999999999
Luxembourg,LUX,1994,0.698453
Luxembourg,LUX,1995,0.731843
Luxembourg,LUX,1996,0.506227
Luxembourg,LUX,1997,0.680682
Luxembourg,LUX,1998,0.932891
Luxembourg,LUX,1999,0.785319
Luxembourg,LUX,2000,1.08715
Luxembourg,LUX,2001,1.051782
Luxembourg,LUX,2002,0.9342590000000001
Luxembourg,LUX,2003,0.860204
Luxembourg,LUX,2004,1.16923
Luxembourg,LUX,2005,1.227775
Luxembourg,LUX,2006,1.4089120000000002
Luxembourg,LUX,2007,1.479426
Luxembourg,LUX,2008,1.536946
Luxembourg,LUX,2009,1.4136700000000002
Luxembourg,LUX,2010,1.375703
Luxembourg,LUX,2011,1.227192
Luxembourg,LUX,2012,1.494309
Luxembourg,LUX,2013,1.745355
Luxembourg,LUX,2014,1.8233030000000001
Luxembourg,LUX,2015,1.922022
Luxembourg,LUX,2016,1.985789
Luxembourg,LUX,2017,2.535116
Luxembourg,LUX,2018,2.816547
Luxembourg,LUX,2019,3.1132660000000003
Malaysia,MYS,1965,0.17115100000000003
Malaysia,MYS,1966,0.19634600000000002
Malaysia,MYS,1967,0.200467
Malaysia,MYS,1968,0.216871
Malaysia,MYS,1969,0.26700799999999997
Malaysia,MYS,1970,0.309042
Malaysia,MYS,1971,0.26266100000000003
Malaysia,MYS,1972,0.28307600000000005
Malaysia,MYS,1973,0.265486
Malaysia,MYS,1974,0.23540100000000003
Malaysia,MYS,1975,0.22954
Malaysia,MYS,1976,0.21119100000000002
Malaysia,MYS,1977,0.16701400000000002
Malaysia,MYS,1978,0.191342
Malaysia,MYS,1979,0.227738
Malaysia,MYS,1980,0.28360700000000005
Malaysia,MYS,1981,0.306859
Malaysia,MYS,1982,0.288445
Malaysia,MYS,1983,0.327883
Malaysia,MYS,1984,0.6310800000000001
Malaysia,MYS,1985,0.671058
Malaysia,MYS,1986,0.713422
Malaysia,MYS,1987,0.8348909999999999
Malaysia,MYS,1988,0.934891
Malaysia,MYS,1989,0.839018
Malaysia,MYS,1990,0.6203690000000001
Malaysia,MYS,1991,0.667344
Malaysia,MYS,1992,0.62651
Malaysia,MYS,1993,0.691843
Malaysia,MYS,1994,0.901409
Malaysia,MYS,1995,0.8430420000000001
Malaysia,MYS,1996,0.6851280000000001
Malaysia,MYS,1997,0.537573
Malaysia,MYS,1998,0.559827
Malaysia,MYS,1999,0.925722
Malaysia,MYS,2000,0.9059940000000001
Malaysia,MYS,2001,0.772911
Malaysia,MYS,2002,0.659139
Malaysia,MYS,2003,0.607381
Malaysia,MYS,2004,0.660806
Malaysia,MYS,2005,0.690975
Malaysia,MYS,2006,0.708684
Malaysia,MYS,2007,0.6677190000000001
Malaysia,MYS,2008,0.833889
Malaysia,MYS,2009,0.783525
Malaysia,MYS,2010,0.7047089999999999
Malaysia,MYS,2011,0.8677290000000001
Malaysia,MYS,2012,0.95343
Malaysia,MYS,2013,1.133191
Malaysia,MYS,2014,1.219158
Malaysia,MYS,2015,1.249212
Malaysia,MYS,2016,1.728763
Malaysia,MYS,2017,2.245702
Malaysia,MYS,2018,2.189378
Malaysia,MYS,2019,2.226571
Mexico,MEX,1965,0.557961
Mexico,MEX,1966,0.6174339999999999
Mexico,MEX,1967,0.651734
Mexico,MEX,1968,0.725072
Mexico,MEX,1969,0.745599
Mexico,MEX,1970,0.8094260000000001
Mexico,MEX,1971,0.7626390000000001
Mexico,MEX,1972,0.788841
Mexico,MEX,1973,0.815323
Mexico,MEX,1974,0.8228350000000001
Mexico,MEX,1975,0.731632
Mexico,MEX,1976,0.8089040000000001
Mexico,MEX,1977,0.874159
Mexico,MEX,1978,0.724217
Mexico,MEX,1979,0.799299
Mexico,MEX,1980,0.7307140000000001
Mexico,MEX,1981,1.023818
Mexico,MEX,1982,0.9467880000000001
Mexico,MEX,1983,0.8437749999999999
Mexico,MEX,1984,0.9349930000000001
Mexico,MEX,1985,1.099234
Mexico,MEX,1986,0.883872
Mexico,MEX,1987,0.831342
Mexico,MEX,1988,0.910091
Mexico,MEX,1989,1.012693
Mexico,MEX,1990,0.979731
Mexico,MEX,1991,0.924512
Mexico,MEX,1992,1.058578
Mexico,MEX,1993,1.0393270000000001
Mexico,MEX,1994,0.816482
Mexico,MEX,1995,1.031106
Mexico,MEX,1996,1.1192840000000002
Mexico,MEX,1997,0.947252
Mexico,MEX,1998,0.889341
Mexico,MEX,1999,1.105479
Mexico,MEX,2000,1.10829
Mexico,MEX,2001,0.955028
Mexico,MEX,2002,0.8439070000000001
Mexico,MEX,2003,0.717852
Mexico,MEX,2004,0.8497640000000001
Mexico,MEX,2005,0.919985
Mexico,MEX,2006,0.9537490000000001
Mexico,MEX,2007,0.881394
Mexico,MEX,2008,1.138339
Mexico,MEX,2009,0.8239310000000001
Mexico,MEX,2010,1.058648
Mexico,MEX,2011,1.0246659999999999
Mexico,MEX,2012,0.942592
Mexico,MEX,2013,0.864516
Mexico,MEX,2014,1.1299810000000001
Mexico,MEX,2015,0.999343
Mexico,MEX,2016,1.00983
Mexico,MEX,2017,1.048039
Mexico,MEX,2018,1.116305
Mexico,MEX,2019,1.213589
Morocco,MAR,1965,0.236785
Morocco,MAR,1966,0.200602
Morocco,MAR,1967,0.173124
Morocco,MAR,1968,0.19199700000000003
Morocco,MAR,1969,0.242703
Morocco,MAR,1970,0.233608
Morocco,MAR,1971,0.258224
Morocco,MAR,1972,0.265517
Morocco,MAR,1973,0.194212
Morocco,MAR,1974,0.213283
Morocco,MAR,1975,0.158588
Morocco,MAR,1976,0.15232800000000002
Morocco,MAR,1977,0.20363399999999998
Morocco,MAR,1978,0.20636600000000002
Morocco,MAR,1979,0.22516
Morocco,MAR,1980,0.210522
Morocco,MAR,1981,0.138889
Morocco,MAR,1982,0.075719
Morocco,MAR,1983,0.062159
Morocco,MAR,1984,0.046206000000000004
Morocco,MAR,1985,0.060003
Morocco,MAR,1986,0.077725
Morocco,MAR,1987,0.097738
Morocco,MAR,1988,0.108768
Morocco,MAR,1989,0.13195500000000002
Morocco,MAR,1990,0.13661
Morocco,MAR,1991,0.13482
Morocco,MAR,1992,0.104149
Morocco,MAR,1993,0.047049
Morocco,MAR,1994,0.087772
Morocco,MAR,1995,0.062874
Morocco,MAR,1996,0.198522
Morocco,MAR,1997,0.20847100000000002
Morocco,MAR,1998,0.1756
Morocco,MAR,1999,0.08053400000000001
Morocco,MAR,2000,0.07544
Morocco,MAR,2001,0.101204
Morocco,MAR,2002,0.09644
Morocco,MAR,2003,0.150439
Morocco,MAR,2004,0.160928
Morocco,MAR,2005,0.10343200000000001
Morocco,MAR,2006,0.101157
Morocco,MAR,2007,0.100662
Morocco,MAR,2008,0.10162399999999999
Morocco,MAR,2009,0.24316900000000002
Morocco,MAR,2010,0.33267800000000003
Morocco,MAR,2011,0.213257
Morocco,MAR,2012,0.18279499999999999
